GameId,HomeTeam,AwayTeam,HomeOrAway,All Attempts,Goals,On Target,Off Target,Blocked,Inside Penalty Area,Outside Penalty Area,Woodwork,Free Kick 1,From Set Play,Penalty,Own Goals,Headed,Right Footed,Left Footed,Other Body Parts,Big Chance,Completed % 1,Possession 1,Territory 1,Assist 1,Assist (Open Play) 1,Assist (Set Play) 1,Chances Created 1,Chances Created (Open Play) 1,Chances Created (Set Play) 1,Backpasses 1,Offside Passes,Ball Recoveries,Interceptions,Blocks,Blocked Crosses,Errors leading to shot,Errors leading to goal,Committed,Suffered,Yellow Cards,Second Yellow Cards,Red Cards,All 1 Num,All 1 Den,Attacking Third 1 Num,Attacking Third 1 Den,Defensive Third 1 Num,Defensive Third 1 Den,Middle Third 1 Num,Middle Third 1 Den,Free Kick 2 Num,Free Kick 2 Den,Long 1 Num,Long 1 Den,Short 1 Num,Short 1 Den,Forward 1 Num,Forward 1 Den,Backward 1 Num,Backward 1 Den,Square Num,Square Den,Goalkeeper Distribution Num,Goalkeeper Distribution Den,Throw-ins Num,Throw-ins Den,All (Dashboard) Num,All (Dashboard) Den,Crosses Num,Crosses Den,Take-ons Num,Take-ons Den,Corners Num,Corners Den,Tackles Num,Tackles Den,Clearances Num,Clearances Den,Headed Clearances Num,Headed Clearances Den,Aerial Duels Num,Aerial Duels Den,Season,Result,B365H,B365D,B365A
95,124,114,0,8,0,1,4,3,3,5,0,0,2,0,0,2,2,4,0,0,79,47,54,0,0,0,8,6,2,15,1,60,13,1,0,0,1,6,8,1,0,0,372,473,91,137,70,76,211,260,5,10,23,64,349,409,165,249,129,134,78,90,4,6,25,29,406,529,7,24,10,22,4,7,13,17,26,26,15,15,7,14,1014,-1,3.8,3.6,2.05
95,124,114,1,10,1,3,5,2,7,3,0,0,1,0,0,1,7,2,0,3,78,52,45,0,0,0,8,7,1,25,1,59,14,3,3,0,0,9,6,0,0,0,423,544,67,122,108,116,248,306,3,7,23,59,400,485,194,288,168,176,61,80,5,6,19,22,450,581,5,10,4,6,3,4,29,39,23,23,10,10,12,19,1014,1,3.8,3.6,2.05
96,123,108,0,14,0,5,7,2,11,3,0,0,6,0,1,6,5,3,0,3,74,56,55,0,0,0,11,6,5,15,4,59,19,3,2,0,0,5,10,0,0,0,335,451,129,193,65,72,141,186,12,18,28,60,307,391,186,281,99,107,50,63,9,11,26,36,377,531,10,33,12,22,5,8,21,26,19,19,12,12,9,16,1014,-1,2.3,3.5,3.3
96,123,108,1,8,0,3,2,3,3,5,0,0,1,0,0,1,6,1,0,0,69,43,44,0,0,0,7,6,1,8,6,53,24,2,4,1,0,12,5,1,0,0,257,370,63,116,46,55,148,199,4,9,19,65,238,305,123,213,83,91,51,66,9,16,10,22,274,414,1,10,5,9,1,3,23,35,55,55,34,34,12,32,1014,1,2.3,3.5,3.3
97,113,110,0,21,2,6,10,5,12,9,1,2,3,0,0,2,15,4,0,5,77,59,58,1,1,0,13,11,2,12,0,61,16,4,2,0,0,14,12,1,0,0,329,425,110,153,45,48,174,224,9,13,27,55,302,370,173,250,97,102,59,73,8,10,13,19,362,487,14,37,24,40,7,9,17,19,22,22,13,13,22,32,1014,0,2.38,3.4,3.25
97,113,110,1,10,2,2,4,4,7,3,0,1,0,0,0,2,5,3,0,0,68,40,42,2,2,0,7,7,0,5,2,62,11,5,5,0,1,13,14,1,0,0,210,307,45,89,31,33,134,185,6,12,14,57,196,250,108,194,66,68,36,45,3,9,6,13,221,333,3,9,2,7,1,2,34,58,42,42,30,30,15,27,1014,0,2.38,3.4,3.25
98,102,101,0,17,1,6,6,5,12,5,1,1,3,0,0,2,10,5,0,4,83,52,55,1,1,0,13,12,1,9,3,50,11,2,2,0,0,15,9,3,0,0,399,482,118,159,63,65,218,258,7,11,13,33,386,449,198,263,99,104,102,115,5,6,16,18,426,530,6,22,11,20,4,7,19,34,17,17,11,11,11,17,1014,1,1.91,3.75,4.33
98,102,101,1,9,0,2,5,2,7,2,0,1,2,0,0,2,1,5,1,1,79,48,44,0,0,0,8,5,3,18,3,45,17,4,5,0,0,9,13,2,1,0,360,456,54,96,91,96,215,262,8,17,25,56,335,400,164,242,123,127,73,87,0,5,24,24,387,497,3,15,15,25,1,4,24,35,29,29,13,13,5,9,1014,-1,1.91,3.75,4.33
99,115,105,0,12,1,1,9,2,9,3,1,0,3,0,0,3,3,6,0,1,74,39,49,1,1,0,10,8,2,10,1,39,5,4,5,1,0,13,11,3,0,1,252,339,86,132,35,39,131,168,5,12,33,68,219,271,126,200,81,85,45,54,5,10,11,14,269,376,4,20,2,9,1,3,10,26,38,38,19,19,8,17,1014,-1,3.75,3.6,2.1
99,115,105,1,18,2,7,6,5,11,7,0,2,5,0,0,3,12,3,0,4,81,60,50,1,0,1,13,10,3,14,1,45,10,2,2,0,0,11,13,3,0,0,413,510,113,164,77,81,223,265,8,12,24,48,389,462,207,286,107,111,99,113,7,8,12,14,434,554,4,24,16,21,6,9,19,21,35,35,23,23,8,27,1014,1,3.75,3.6,2.1
100,121,117,0,9,0,1,3,5,6,3,0,0,3,0,0,1,7,1,0,1,73,54,58,0,0,0,8,7,1,16,0,76,17,1,3,0,1,12,18,1,1,0,302,412,116,172,46,52,140,188,9,19,20,49,282,363,154,244,92,93,56,75,1,6,25,33,332,480,4,34,13,41,1,11,15,17,18,18,13,13,16,22,1014,-1,2.1,3.5,3.8
100,121,117,1,8,3,7,0,1,6,2,0,1,2,0,1,2,2,4,0,1,74,46,41,3,3,0,7,7,0,9,0,70,18,5,2,0,0,19,11,3,0,0,263,376,60,97,53,61,150,218,5,11,17,53,246,323,137,233,74,78,52,65,5,9,18,23,288,412,4,10,2,12,1,2,40,53,48,48,26,26,20,30,1014,1,2.1,3.5,3.8
101,107,103,0,12,1,4,1,7,5,7,0,0,3,0,0,1,7,4,0,0,85,58,44,1,1,0,9,8,1,20,6,46,15,7,4,4,0,9,12,2,0,0,448,524,96,146,134,138,218,240,11,13,26,45,422,479,236,295,143,149,67,78,5,6,22,27,481,589,7,28,13,27,2,5,16,29,29,29,16,16,5,10,1014,-1,3.4,3.4,2.3
101,107,103,1,15,2,5,3,7,12,3,0,0,2,0,0,1,11,3,0,3,78,42,55,1,1,0,11,11,0,12,1,51,6,7,3,0,0,12,9,5,0,0,293,377,86,128,64,70,143,179,10,15,21,46,272,331,152,215,83,90,58,72,2,3,14,20,311,416,3,17,13,23,3,7,22,35,45,45,20,20,4,12,1014,1,3.4,3.4,2.3
102,122,124,0,14,1,3,4,7,7,7,0,1,5,0,0,1,6,7,0,2,73,47,58,1,1,0,9,8,1,12,2,39,12,3,0,1,0,17,14,6,0,0,243,335,90,151,32,35,121,149,13,18,22,65,221,270,115,191,78,84,50,60,4,8,23,29,275,391,6,22,8,21,3,7,12,21,32,32,23,23,11,26,1014,1,2.5,3.4,3.0
102,122,124,1,12,0,1,8,3,7,5,0,0,4,0,0,4,4,4,0,0,77,52,41,0,0,0,8,7,1,13,2,46,10,7,2,1,0,17,16,4,0,0,297,384,66,108,71,77,160,199,9,19,26,61,271,323,131,202,97,100,69,82,4,6,23,28,327,432,6,17,9,14,0,1,16,24,53,53,38,38,26,36,1014,-1,2.5,3.4,3.0
103,101,121,0,23,1,5,7,12,8,15,1,1,4,0,0,2,6,15,0,0,89,72,52,1,1,0,15,13,2,16,0,57,10,3,1,1,0,8,11,1,0,0,592,667,150,192,94,96,348,379,8,11,29,47,563,620,264,324,177,181,151,162,4,4,15,17,614,715,3,27,12,30,4,11,16,19,29,29,19,19,12,23,1014,1,1.3,6.0,11.0
103,101,121,1,6,0,1,2,3,3,3,0,0,1,0,0,1,3,2,0,1,65,27,47,0,0,0,5,4,1,7,0,56,6,12,3,0,1,12,7,3,0,0,168,260,44,85,43,49,81,126,5,8,20,53,148,207,85,158,55,62,28,40,6,10,12,20,188,299,3,14,3,16,1,4,26,38,31,31,16,16,8,16,1014,-1,1.3,6.0,11.0
104,114,123,0,18,2,6,6,6,12,6,0,0,7,0,0,2,10,6,0,1,84,64,52,2,2,0,12,12,0,18,6,64,10,1,4,0,0,10,12,2,0,0,485,579,107,160,112,124,266,295,12,13,34,55,451,524,238,298,149,158,98,123,4,5,25,27,525,658,11,44,9,17,7,13,16,24,20,20,11,11,10,16,1014,1,1.44,4.75,8.0
104,114,123,1,5,0,0,4,1,3,2,0,1,1,0,0,1,2,2,0,1,73,35,47,0,0,0,4,3,1,12,2,60,13,6,5,0,0,12,10,2,0,0,236,325,55,95,47,50,134,180,5,15,15,53,221,272,109,187,83,84,44,54,5,7,16,22,259,369,3,16,8,16,2,4,19,28,42,42,23,23,10,15,1014,-1,1.44,4.75,8.0
105,110,115,0,21,0,5,7,9,16,5,0,1,5,0,0,9,7,5,0,1,76,58,52,0,0,0,17,14,3,5,5,42,14,2,0,1,0,9,9,0,0,0,329,431,78,131,49,54,202,246,2,10,24,58,305,373,178,264,102,110,49,57,7,7,27,28,374,519,12,49,5,15,5,13,13,19,40,40,30,30,12,15,1014,0,1.75,3.75,5.5
105,110,115,1,12,0,4,6,2,5,7,0,1,1,0,0,1,5,6,0,0,67,41,47,0,0,0,7,7,0,5,1,34,17,9,12,0,0,10,9,3,0,0,224,335,42,94,33,36,149,205,5,13,14,58,210,277,119,217,66,70,39,48,3,10,13,14,242,368,2,15,6,8,0,2,16,21,54,54,34,34,6,17,1014,0,1.75,3.75,5.5
106,120,102,0,17,1,4,7,6,11,6,0,3,4,0,0,3,12,1,1,2,72,41,52,1,1,0,10,8,2,7,3,41,18,10,2,2,0,9,10,4,0,0,254,352,67,124,25,30,162,198,3,7,27,49,227,303,136,213,82,88,36,51,7,10,22,27,291,410,11,26,12,19,4,7,21,33,51,51,29,29,13,25,1014,0,7.0,4.75,1.5
106,120,102,1,24,2,7,9,10,17,7,0,1,6,0,1,5,14,5,0,1,79,58,47,2,2,0,18,15,3,9,0,46,5,6,0,1,0,10,8,2,0,0,400,507,126,185,65,70,209,252,10,11,21,60,379,447,185,266,117,122,98,119,8,13,22,26,437,563,7,22,12,25,3,7,14,26,36,36,20,20,14,29,1014,0,7.0,4.75,1.5
107,117,106,0,10,1,3,4,4,4,6,0,1,4,0,0,3,7,0,0,0,75,41,43,0,0,0,6,4,2,11,2,54,15,3,5,0,0,12,11,1,0,0,280,373,53,91,47,52,180,230,3,13,17,44,263,329,141,216,89,93,50,64,3,10,15,18,300,422,4,27,8,16,3,5,18,35,13,13,6,6,6,21,1014,0,4.0,3.5,2.05
107,117,106,1,16,1,7,6,3,7,9,1,0,0,1,0,2,10,4,0,1,86,58,56,0,0,0,14,13,1,15,1,54,17,4,4,1,0,13,12,2,0,0,462,538,145,186,65,66,252,286,11,13,25,50,437,488,219,281,155,162,88,95,6,6,12,15,482,575,4,17,17,33,1,4,10,18,37,37,26,26,11,21,1014,0,4.0,3.5,2.05
108,105,113,0,14,1,4,7,3,6,8,0,3,4,0,0,4,7,3,0,1,80,61,54,1,1,0,10,8,2,6,1,41,18,3,1,2,0,20,13,3,0,1,346,431,75,115,56,61,215,255,9,12,17,40,329,391,177,246,80,87,89,96,3,6,23,26,376,481,5,21,10,17,1,5,27,36,25,25,17,17,10,22,1014,-1,1.7,4.0,5.5
108,105,113,1,11,2,4,4,3,9,2,0,0,3,0,0,0,7,4,0,1,73,37,45,2,2,0,8,6,2,14,2,43,10,3,4,0,0,13,20,2,0,0,203,280,42,79,50,56,111,145,12,21,27,44,176,236,111,170,59,60,33,50,3,4,13,23,220,322,2,15,9,23,2,5,25,35,36,36,22,22,9,18,1014,1,1.7,4.0,5.5
109,108,116,0,10,0,2,5,3,5,5,0,0,2,0,0,1,6,3,0,1,82,58,51,0,0,0,7,7,0,14,1,54,13,2,1,1,0,12,5,0,0,0,428,524,97,153,97,101,234,270,6,7,25,46,403,478,197,272,135,139,96,113,5,5,28,32,460,577,2,18,11,16,1,7,25,38,28,28,17,17,13,20,1014,-1,2.3,3.5,3.3
109,108,116,1,8,2,2,4,2,5,3,1,0,4,0,0,2,4,2,0,1,71,41,48,2,2,0,5,4,1,17,1,61,19,2,3,1,0,6,11,0,0,0,266,373,86,138,75,81,105,154,7,13,20,56,246,317,117,189,91,94,58,80,5,9,29,31,306,427,6,17,13,27,2,4,25,36,33,33,15,15,8,18,1014,1,2.3,3.5,3.3
110,109,104,0,11,2,5,5,1,5,6,0,1,2,0,0,1,6,4,0,0,82,48,45,1,1,0,7,6,1,16,4,51,15,5,4,1,0,10,15,5,0,0,357,435,49,88,94,99,214,248,10,15,17,39,340,396,163,231,123,126,71,78,6,11,12,14,376,477,3,20,11,21,2,6,15,29,35,35,25,25,6,11,1014,1,3.75,3.5,2.1
110,109,104,1,12,1,4,3,5,7,5,0,0,2,0,0,1,7,4,0,3,83,52,54,1,1,0,11,10,1,6,0,57,19,1,3,1,0,16,10,5,0,0,382,462,85,121,75,79,222,262,9,14,10,28,372,434,192,254,106,110,84,96,3,3,9,12,399,507,5,30,14,24,2,10,16,27,19,19,9,9,8,14,1014,-1,3.75,3.5,2.1
111,103,108,0,21,2,8,8,5,12,9,0,1,7,0,0,1,12,8,0,7,92,74,62,2,1,1,17,15,2,9,5,46,4,0,1,0,0,7,9,1,0,0,683,744,265,306,97,98,321,340,7,9,30,40,653,704,315,357,192,197,176,190,5,6,17,17,707,803,2,31,9,18,4,15,9,15,10,10,8,8,6,9,1014,1,1.25,6.5,15.0
111,103,108,1,5,0,1,4,0,0,5,0,1,0,0,0,0,1,4,0,0,73,25,37,0,0,0,4,4,0,16,2,35,14,5,5,0,0,9,7,0,0,1,197,270,32,62,56,58,109,150,1,11,16,60,181,210,85,153,76,76,36,41,7,12,14,18,215,299,0,5,6,11,0,0,17,26,31,31,16,16,5,7,1014,-1,1.25,6.5,15.0
112,106,110,0,14,2,4,6,4,7,7,0,0,1,0,0,0,5,9,0,3,84,56,43,1,1,0,11,11,0,9,3,47,5,2,10,1,0,10,12,2,0,0,407,485,95,136,74,81,238,268,10,14,21,55,386,430,185,248,146,151,76,86,11,12,11,13,429,517,1,6,6,17,1,1,13,28,62,62,37,37,12,35,1014,1,1.85,3.8,4.5
112,106,110,1,14,1,3,9,2,10,4,0,0,5,0,0,4,3,7,0,1,73,43,56,1,1,0,11,9,2,8,1,37,12,4,2,0,0,13,10,3,0,0,247,340,84,143,43,44,120,153,6,13,30,57,217,283,132,209,76,83,39,48,5,7,25,29,288,419,12,45,15,23,3,5,17,23,15,15,12,12,8,11,1014,-1,1.85,3.8,4.5
113,123,117,0,13,0,4,7,2,7,6,0,0,3,0,0,3,3,7,0,0,67,40,51,0,0,0,11,9,2,5,0,41,10,3,7,0,0,18,9,2,0,0,175,260,66,114,27,34,82,112,8,16,23,55,152,205,101,172,54,58,20,30,2,6,12,17,194,298,6,20,8,22,3,6,18,25,39,39,22,22,13,19,1014,0,2.1,3.5,3.8
113,123,117,1,11,0,5,3,3,6,5,0,1,4,0,0,1,1,9,0,1,77,60,48,0,0,0,8,4,4,12,5,45,8,2,4,0,0,11,18,3,0,0,305,396,77,115,39,45,189,236,13,17,34,68,271,328,155,228,106,113,44,55,5,7,22,24,333,452,5,27,7,14,6,9,17,25,20,20,11,11,13,24,1014,0,2.1,3.5,3.8
114,102,109,0,23,2,10,6,7,17,6,1,0,0,0,0,1,15,7,0,2,87,59,62,2,2,0,17,17,0,8,0,53,18,2,0,0,0,13,6,2,0,0,578,665,188,231,51,55,339,379,9,11,11,27,567,638,267,314,151,161,160,190,4,6,21,23,606,712,3,19,16,30,1,7,16,28,14,14,7,7,2,6,1014,1,1.4,5.25,8.5
114,102,109,1,8,1,3,3,2,4,4,0,2,0,0,0,0,6,2,0,2,84,40,37,1,1,0,4,4,0,11,2,50,24,7,3,0,0,9,12,1,0,0,382,453,44,67,90,96,248,290,10,11,20,35,362,418,184,241,127,129,71,83,11,12,17,19,406,491,1,11,12,19,1,3,25,41,34,34,18,18,7,12,1014,-1,1.4,5.25,8.5
115,116,120,0,14,1,6,4,4,9,5,0,1,3,0,0,1,8,5,0,2,76,53,43,1,1,0,10,9,1,18,3,44,21,5,1,1,0,12,15,2,0,0,270,354,87,128,61,63,122,163,5,17,13,50,257,304,134,207,79,83,57,64,9,12,20,21,302,425,5,40,13,28,10,16,13,17,27,27,14,14,12,22,1014,1,1.83,3.75,4.75
115,116,120,1,13,0,6,6,5,7,6,0,0,2,0,0,4,8,1,0,0,72,66,51,0,0,0,11,8,3,5,3,36,7,6,8,0,0,15,11,3,0,0,229,319,53,96,26,30,150,191,6,15,23,56,206,265,118,193,71,77,60,69,5,10,21,29,255,373,6,21,6,8,2,7,25,38,66,66,66,66,15,22,1014,-1,1.83,3.75,4.75
116,113,122,0,25,1,3,14,8,13,12,0,1,8,0,0,6,15,4,0,3,82,73,59,1,1,0,15,13,2,24,2,50,10,0,1,0,1,10,8,2,0,0,461,565,146,202,81,83,234,280,7,8,36,61,425,504,239,317,140,144,82,104,5,7,40,42,520,671,16,60,14,22,7,14,9,17,20,20,14,14,19,32,1014,-1,1.7,3.8,5.75
116,113,122,1,5,2,4,1,0,3,2,0,0,0,0,0,0,3,2,0,2,50,26,47,1,1,0,4,4,0,4,0,42,24,8,6,2,0,9,10,2,0,0,116,230,22,78,20,27,74,125,9,12,21,63,95,167,54,152,38,41,24,37,2,6,18,24,135,259,1,5,8,14,0,0,18,32,70,70,41,41,18,43,1014,1,1.7,3.8,5.75
117,104,101,0,23,1,9,8,6,13,10,0,1,5,0,1,4,14,5,0,2,84,61,56,1,1,0,20,17,3,4,1,53,6,4,1,0,1,12,7,2,0,0,412,490,130,188,84,85,198,217,10,11,15,35,397,455,199,255,113,115,100,120,3,3,26,26,449,553,8,33,11,28,4,11,19,29,10,10,6,6,6,10,1014,-1,2.15,3.6,3.5
117,104,101,1,12,1,2,6,4,9,3,0,1,4,0,0,3,6,3,0,2,73,38,44,1,1,0,9,6,3,13,4,50,10,6,6,1,0,8,11,1,0,0,230,317,57,86,52,64,121,167,9,12,29,68,201,249,84,150,86,89,60,78,4,11,13,17,249,352,4,12,10,21,3,5,27,38,45,45,19,19,9,13,1014,1,2.15,3.6,3.5
118,121,107,0,15,3,5,4,6,6,9,1,2,0,0,0,0,9,6,0,2,71,36,56,1,1,0,11,11,0,4,2,49,13,2,3,1,0,21,9,1,0,0,205,290,71,116,32,32,102,142,2,9,19,53,186,237,98,172,65,67,42,51,2,8,16,25,224,342,2,24,7,14,0,4,16,21,25,25,12,12,9,18,1014,1,4.33,3.7,1.91
118,121,107,1,12,1,1,9,2,7,5,0,2,3,0,0,2,9,1,0,1,88,63,43,1,1,0,8,7,1,15,1,39,13,6,2,0,1,10,21,2,0,0,464,527,96,133,93,95,275,299,17,21,22,41,442,486,238,287,142,149,84,91,11,11,14,19,491,572,3,15,5,13,2,3,10,17,45,45,32,32,13,22,1014,-1,4.33,3.7,1.91
119,124,105,0,10,1,2,6,2,9,1,0,0,2,0,0,2,5,3,0,1,65,26,37,0,0,0,7,6,1,8,4,43,20,9,5,0,0,15,8,3,0,1,144,220,38,63,31,35,75,122,6,10,25,52,119,168,64,126,42,46,38,48,9,14,14,16,172,265,6,17,5,12,1,3,20,32,48,48,30,30,13,16,1014,-1,3.6,3.4,2.2
119,124,105,1,23,2,6,8,9,8,15,1,2,6,0,0,1,12,10,0,3,86,74,62,1,1,0,19,18,1,12,1,55,8,2,3,1,0,9,15,1,0,0,528,613,146,191,66,71,316,351,14,17,17,33,511,580,269,336,141,145,118,132,3,5,20,21,558,673,7,35,12,26,5,9,14,19,14,14,10,10,8,15,1014,1,3.6,3.4,2.2
120,115,114,0,7,1,1,2,4,3,4,0,1,2,0,0,0,5,2,0,2,69,35,44,1,1,0,5,5,0,4,1,37,7,6,7,0,0,15,14,1,0,0,207,299,56,99,36,41,115,159,8,18,21,56,186,243,106,178,68,73,33,48,2,6,15,17,227,340,5,23,1,3,0,2,13,17,44,44,26,26,10,21,1014,0,5.25,3.75,1.75
120,115,114,1,16,1,4,6,6,11,5,0,1,6,0,0,3,9,4,0,0,84,64,51,1,1,0,11,9,2,7,2,43,20,4,5,0,1,17,15,2,0,0,446,531,127,176,81,87,238,268,11,15,31,46,415,485,220,287,139,147,87,97,1,4,30,31,486,609,9,45,4,12,4,8,10,11,19,19,9,9,11,18,1014,0,5.25,3.75,1.75
121,108,104,0,8,0,1,4,3,4,4,1,0,2,0,0,3,3,2,0,0,75,48,51,0,0,0,7,6,1,14,4,57,11,6,3,3,0,9,9,2,0,0,354,474,87,149,67,72,200,253,5,11,16,58,338,416,148,241,133,141,73,92,5,9,20,24,385,526,6,19,3,9,2,4,15,28,24,24,8,8,11,19,1014,-1,4.5,3.8,1.85
121,108,104,1,17,1,5,6,6,8,9,0,1,1,0,0,2,9,6,0,0,82,51,48,1,1,0,14,14,0,17,1,58,24,3,3,0,0,10,9,1,0,0,416,507,123,165,84,86,209,256,8,12,17,42,399,465,199,276,122,128,95,103,8,10,21,22,450,553,6,17,13,23,1,4,10,13,35,35,17,17,18,29,1014,1,4.5,3.8,1.85
122,122,115,0,11,1,4,4,3,8,3,1,0,0,1,0,2,6,3,0,4,76,46,51,0,0,0,8,7,1,9,1,56,10,9,3,0,0,8,7,3,0,0,330,433,74,137,69,75,187,221,4,9,29,58,301,375,161,247,90,94,79,92,9,12,29,33,371,496,5,22,8,20,0,1,19,24,23,23,19,19,14,22,1014,0,2.15,3.4,3.75
122,122,115,1,18,1,7,2,9,10,8,0,1,4,0,0,3,13,2,0,0,79,53,48,1,1,0,15,13,2,8,2,52,12,3,1,0,0,8,7,4,0,0,394,496,100,137,64,73,230,286,3,7,32,78,362,418,183,266,130,135,81,95,5,11,20,24,420,550,4,26,5,10,2,5,14,22,39,39,23,23,13,18,1014,0,2.15,3.4,3.75
123,107,113,0,16,1,3,7,6,9,7,1,1,3,0,0,2,10,4,0,1,77,48,51,0,0,0,8,8,0,10,0,62,13,6,2,0,0,11,7,0,0,0,342,444,90,154,62,63,190,227,4,9,17,49,325,395,182,270,97,101,63,73,2,5,22,24,368,490,4,22,9,16,2,5,21,27,36,36,20,20,15,26,1014,1,1.73,4.0,5.0
123,107,113,1,13,0,4,4,6,6,7,1,0,3,0,0,2,9,2,0,1,77,51,48,0,0,0,10,8,2,24,1,52,12,5,2,2,0,9,11,3,0,0,372,483,92,147,90,99,190,237,9,11,26,60,346,423,185,272,117,126,70,85,14,16,21,23,407,534,4,17,6,17,3,5,17,26,34,34,19,19,12,22,1014,-1,1.73,4.0,5.0
124,101,124,0,15,3,7,4,6,9,6,0,0,5,0,0,4,9,2,0,2,92,77,55,2,2,0,11,10,1,15,5,52,13,0,0,0,0,12,12,2,0,0,744,807,143,173,120,122,481,512,11,14,42,58,702,749,288,338,268,270,188,199,4,4,13,14,764,855,4,26,8,18,1,7,14,21,16,16,12,12,8,14,1014,1,1.33,5.75,10.0
124,101,124,1,4,0,2,2,0,4,0,0,0,2,0,0,2,1,1,0,0,76,23,44,0,0,0,3,2,1,7,2,40,18,6,5,0,0,12,11,2,0,0,187,247,31,50,72,80,84,117,10,17,17,41,170,206,66,110,68,75,53,62,5,7,12,13,205,273,1,6,7,16,0,0,18,26,33,33,25,25,5,10,1014,-1,1.33,5.75,10.0
125,120,123,0,33,2,6,13,15,21,12,0,1,12,0,0,10,20,3,0,4,74,58,53,0,0,0,19,13,6,5,3,38,10,4,4,0,0,8,17,3,0,0,289,390,97,149,39,43,153,198,16,22,31,67,258,323,163,240,73,78,53,72,3,4,12,13,315,437,13,30,12,15,6,11,22,29,60,60,39,39,15,29,1014,1,2.38,3.4,3.25
125,120,123,1,19,2,5,10,5,13,6,1,0,2,0,1,4,8,7,0,3,69,41,46,1,1,0,13,12,1,12,6,46,24,15,2,0,0,17,8,2,0,0,186,268,80,136,28,29,76,103,6,11,27,60,157,208,105,179,56,58,23,31,4,9,16,24,205,323,4,25,7,22,0,5,15,27,50,50,37,37,14,35,1014,-1,2.38,3.4,3.25
126,109,121,0,18,1,4,11,3,8,10,0,1,2,0,0,2,10,6,0,2,86,65,48,1,1,0,14,13,1,11,0,55,23,2,4,1,0,6,9,0,0,0,464,538,104,139,87,92,273,307,10,12,15,31,449,507,239,298,120,122,105,118,7,9,13,15,489,587,5,27,12,31,1,4,16,26,27,27,18,18,12,26,1014,0,1.8,3.75,5.0
126,109,121,1,11,1,5,3,3,4,7,1,0,1,1,0,1,8,2,0,2,70,34,51,0,0,0,8,7,1,5,1,56,15,3,4,1,1,12,6,2,0,0,210,302,58,91,29,34,123,177,3,5,22,45,188,257,101,173,70,72,39,57,3,7,12,24,224,342,2,15,10,24,1,6,24,36,31,31,21,21,6,15,1014,0,1.8,3.75,5.0
127,110,116,0,12,1,3,6,3,5,7,0,0,1,0,0,1,3,8,0,2,74,47,55,0,0,0,8,7,1,6,4,45,13,0,2,0,0,9,16,3,0,0,270,367,86,142,54,57,130,168,9,18,26,55,244,312,136,214,96,103,38,50,5,6,26,29,302,430,2,26,1,7,1,6,19,24,44,44,22,22,14,20,1014,1,2.15,3.5,3.6
127,110,116,1,7,0,1,6,0,3,4,0,0,1,0,0,0,3,4,0,0,75,52,44,0,0,0,5,4,1,10,2,48,16,2,6,0,0,16,8,3,1,0,311,414,0,0,85,89,158,212,7,13,15,53,296,361,146,230,93,97,72,87,12,13,22,24,345,465,3,16,5,18,1,2,21,22,28,28,18,18,7,22,1014,-1,2.15,3.5,3.6
128,117,103,0,12,0,3,5,4,4,8,1,1,0,0,0,0,9,3,0,2,78,33,37,0,0,0,7,7,0,7,0,52,21,9,4,0,0,13,10,3,0,1,239,306,52,74,44,48,143,186,6,9,20,40,219,268,129,182,74,80,36,46,10,14,21,23,267,352,1,15,15,30,0,2,22,32,20,20,10,10,1,9,1014,0,9.0,5.0,1.4
128,117,103,1,24,0,6,8,10,6,18,1,0,2,0,0,2,18,4,0,0,89,66,62,0,0,0,22,21,1,9,0,60,9,4,4,0,0,10,12,2,0,0,549,617,239,276,50,53,260,288,11,13,22,39,527,578,245,299,154,162,150,156,3,5,10,10,564,647,3,18,10,17,3,8,25,40,16,16,10,10,8,13,1014,0,9.0,5.0,1.4
129,114,102,0,13,0,4,5,4,4,9,0,1,2,0,0,1,9,3,0,1,83,52,46,0,0,0,9,8,1,14,5,38,22,2,2,0,0,10,13,1,0,0,389,468,88,123,70,74,231,271,8,12,20,37,369,431,206,267,124,130,59,71,4,4,24,25,421,532,6,32,8,18,2,8,15,25,12,12,5,5,5,10,1014,-1,3.2,3.6,2.3
129,114,102,1,15,3,6,8,2,7,8,0,0,3,0,0,2,11,2,0,3,80,47,53,3,3,0,13,12,1,13,0,44,15,4,5,0,0,13,10,3,1,0,351,441,87,131,51,55,213,255,10,15,23,61,328,380,140,216,118,119,93,106,7,11,16,18,378,479,5,14,10,17,5,6,19,27,31,31,19,19,8,12,1014,1,3.2,3.6,2.3
130,105,106,0,13,2,6,4,3,3,10,0,1,0,0,0,1,8,4,0,2,82,39,48,1,1,0,10,10,0,4,2,49,23,2,3,1,0,15,4,5,0,0,314,384,72,101,46,51,196,232,6,8,16,35,298,349,144,202,89,92,81,90,3,5,14,17,330,419,2,16,12,21,2,3,23,39,25,25,13,13,10,17,1014,1,2.25,3.6,3.25
130,105,106,1,10,1,5,3,2,3,7,0,0,1,0,0,1,5,4,0,2,88,61,51,0,0,0,8,7,1,23,4,40,12,3,3,0,2,5,15,1,0,0,531,603,135,171,123,125,273,307,12,17,39,66,492,537,253,311,191,197,87,95,12,14,18,20,565,661,4,22,16,26,1,4,22,34,16,16,10,10,2,5,1014,-1,2.25,3.6,3.25
